smiles,HOMO (eV),Bandgap (eV),Mw (kg/mol),PCE_ave,value,index
CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,-1.06,0.07,-0.3,6.32,6.32,1025
CCCCCCCCCCCCc1cc(-c2c(Cl)cc(-c3ccc(-c4cc5c(-c6ccc(CC(CCCC)CCCCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CCCC)CCCCCC)s6)c5s4)s3)c3nsnc23)sc1C,0.62,-0.08,0.17,9.01,9.01,1026
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5cc(Cl)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)s4)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1,0.76,-0.13,-0.01,6.51,6.51,1027
CCCCCCCCC(CCCCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5cc(Cl)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)s4)sc3c(-c3ccc(CC(CCCCCC)CCCCCCCC)s3)c3cc(C)sc23)s1,0.89,-0.03,-0.23,5.29,5.29,1028
CCCCCCCCCCCCc1cc(-c2c(Cl)cc(-c3ccc(-c4cc5c(-c6ccc(CC(CCCCCC)CCCCCCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CCCCCC)CCCCCCCC)s6)c5s4)s3)c3nsnc23)sc1C,0.89,-0.17,-0.37,4.72,4.72,1029
CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1,0.39,0.9,0.12,8.2,8.2,1030
CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)[se]6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)[se]4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1,0.08,0.26,0.01,9.6,9.6,1031
CCCCC(CC)COc1ccc(-c2c3cc(-c4sc(C)c5c(F)c(C(=O)C(CC)CCCC)sc45)sc3c(-c3ccc(OCC(CC)CCCC)s3)c3cc(C)sc23)s1,-0.11,-0.95,-0.4,8.68,8.68,1032
CCCCC(CC)CSc1ccc(-c2c3cc(-c4sc(C)c5c(F)c(C(=O)C(CC)CCCC)sc45)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(C)sc23)s1,0.48,-0.76,-0.27,9.58,9.58,1033
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3ccc(-c4ccc(/C=C/c5ccc(-c6c7cc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(C)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)sc7c(-c7ccc(C)s7)c7cc(C)sc67)s5)s4)cc32)c2ccccc21,0.62,0.17,-0.38,2.51,2.51,1034
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3ccc(-c4ccc(/C=C/c5ccc(-c6c7cc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(C)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)sc7c(-c7ccc(/C=C/c8ccc(-c9ccc%10c(c9)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C%10=C9/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c%10ccccc%109)s8)s7)c7cc(C)sc67)s5)s4)cc32)c2ccccc21,0.89,0.07,-0.55,2.33,2.33,1035
CCCCC(CC)COc1c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5nc6sc(-c7ccc(N(c8ccccc8)c8ccc(C)cc8)cc7)nc6s5)cc4)cc3)sc2c(OCC(CC)CCCC)c2cc(C)sc12,-0.33,3.33,-0.29,0.61,0.61,1036
CCCCCCCCCCCCOc1c2cc(-c3sc(-c4ccc(-c5cc(CCCCCCCCCCCC)c(C)s5)c5nn(CCCCCCCCCCCC)nc45)cc3CCCCCCCCCCCC)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12,-0.88,-1.05,-0.39,2.9,2.9,1037
CCCCCCCCCCCCOc1c2cc(-c3sc(-c4c5nc(C)c(C)nc5c(-c5cc(CCCCCCCCCCCC)c(C)s5)c5nn(CCCCCCCCCCCC)nc45)cc3CCCCCCCCCCCC)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12,-0.7,0.9,-0.5,2.2,2.2,1038
CCCCCCCCSc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(SCCCCCCCC)s7)c7sc(-c8sc(C)c9c(F)c(C(=O)OCC(CC)CCCC)sc89)cc7c(-c7ccc(SCCCCCCCC)s7)c6s5)c5sc(C(=O)OCC(CC)CCCC)c(F)c45)sc3c(-c3ccc(SCCCCCCCC)s3)c3cc(C)sc23)s1,-0.15,-0.81,-0.19,9.91,9.91,1039
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,1.8,-2.85,2.11,2.5,2.5,1040
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)cn1,3.34,-0.61,-0.2,2.2,2.2,1041
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)cc3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)cc1,2.53,0.95,-0.39,1.7,1.7,1042
CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2c(-c3ccc(C)s3)cc3c(cc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O,0.35,1.38,1.14,4.81,4.81,1043
CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2c(-c3ccc(C)s3)cc3c(cc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O,0.62,1.29,0.55,6.26,6.26,1044
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C,1.21,0.02,-0.36,1.33,1.33,1045
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C,1.76,0.26,0.46,9.13,9.13,1046
CCCCCCCCOc1cccc(-c2nc3c(C)ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8c(s7)-c7cc9c(cc7C8(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)-c7sc(-c8ccc(C)s8)cc7C9(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)s6)c6nc(-c7cccc(OCCCCCCCC)c7)c(-c7cccc(OCCCCCCCC)c7)nc56)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,-0.02,-0.42,-0.31,6.41,6.41,1047
CCCCCCCCOc1cccc(-c2nc3c(C)ccc(-c4cc5sc(-c6ccc(-c7ccc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(-c9ccc(C)s9)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)s7)c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc5s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,-0.2,-0.56,-0.32,6.63,6.63,1048
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5cccc(OCC(CC)CCCC)c5)c5sc(C)cc5c(-c5cccc(OCC(CC)CCCC)c5)c4s3)sc(C)c2c1F,0.53,-0.47,0.32,8.9,8.9,1049
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(F)c(-c5ccc(C6=C7C(=O)N(CC(CCCCCC)CCCCCCCC)C(c8ccc(-c9cc%10c(cc9F)c9cc(F)c(C)cc9n%10CC(CC)CCCC)s8)=C7C(=O)N6CC(CCCCCC)CCCCCCCC)s5)cc4F)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,0.48,-0.81,4.42,9.02,9.02,1050
CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6ccc(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1,-0.2,-0.03,-0.26,5.62,5.62,1051
CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6c(F)cc(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1,0.26,-0.13,-0.39,6.13,6.13,1052
CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6c(F)c(F)c(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1,0.67,0.17,-0.36,6.45,6.45,1053
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(-c4cc5sc(C)cc5s4)sc23)cc1,0.08,2.07,-0.21,6.98,6.98,1054
CCCCCCCCC(/C=C1\c2cc3c(cc2-c2sc(C)cc21)/C(=C\C(CCCCCC)CCCCCCCC)c1cc(-c2c(F)c(F)c(C)c4nsnc24)sc1-3)CCCCCC,-0.47,-0.91,0.01,7,7,1055
CCCCCCCCC(CCCCCC)Cc1cc(-c2cc3nnc4cc(-c5cc(CC(CCCCCC)CCCCCCCC)c(-c6ccc(C7=C8C(=O)N(CC(CC)CCCC)C(c9ccc(C)s9)=C8C(=O)N7CC(CC)CCCC)s6)s5)c(F)cc4c3cc2F)sc1C,0.08,-0.91,0.25,7.33,7.33,1056
CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCCCC)s5)c(-c5ccc(-c6ccc(C)s6)s5)s4)c4nsnc34)sc2C)s1,-0.29,-0.42,0.14,7.69,7.69,1057
CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCCCC)s5)c(-c5cc6sc(C)cc6s5)s4)c4nsnc34)sc2C)s1,-0.15,-0.47,0.25,9.58,9.58,1058
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc2c1-c1ccc(C)s1,0.85,-0.27,-0.06,7,7,1059
CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(C)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1,0.67,1.43,0.32,7.21,7.21,1060
CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(CC)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1,0.71,1.38,-0.4,6.46,6.46,1061
CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(CCCCCC)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1,0.71,1.43,-0.31,6.21,6.21,1062
CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc5c6cc7c(cc6n(CC)c5cc3-4)-c3ccc(C)cc3C7(CCCC)CCCC)s2)c2nsnc2c1-c1ccc(C)s1,0.67,1.43,-0.27,6.44,6.44,1063
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc6c7cc8c(cc7n(CC)c6cc4-5)-c4ccc(C)cc4C8(CCCCCC)CCCCCC)s3)c3nsnc23)sc1C,0.94,1.38,-0.5,3.94,3.94,1064
CCCCC(CC)COC(=O)c1cc2c(-c3ccc(C)s3)c3nn(CC(CC)CCCC)nc3c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2s1,-1.01,-0.32,-0.16,6.64,6.64,1065
CCCCC(CC)CC(=O)c1cc2c(-c3ccc(C)s3)c3nn(CC(CC)CCCC)nc3c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2s1,-0.92,-0.47,-0.14,5.96,5.96,1066
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc3c(cc2c2sc(C)cc21)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc3c4sc(-c5ccc(C)c6nsnc56)cc4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3cc1-2,-0.15,-0.32,-0.31,4.02,4.02,1067
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc3c(cc2c2sc(C)cc21)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc3c4sc(-c5ccc(-c6ccc(-c7ccc(C)s7)c7nsnc67)s5)cc4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3cc1-2,-0.33,-0.27,0.23,3.72,3.72,1068
CCCCCCCCC(CCCCCC)COc1cc(-c2ccc(-c3cc4c(cc(C)c5nsnc54)c4nsnc34)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1ccc(C)s1,-0.15,-1,-0.53,4.44,4.44,1069
CCCCCCCCCCCCC(CCCCCCCCCC)COc1cc(-c2ccc(-c3cc4c(cc(C)c5nsnc54)c4nsnc34)s2)c(OCC(CCCCCCCCCC)CCCCCCCCCCCC)cc1-c1ccc(C)s1,0.21,-0.47,0.18,6.54,6.54,1070
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C/c5ccc(C)s5)s4)o3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1,-0.65,-0.76,0.63,3.52,3.52,1071
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C/c5ccc(C)s5)s4)o3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1,-0.47,-0.76,-0.03,4.49,4.49,1072
CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3\c5ccccc5-c5sc(C)cc53)c3ccccc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12,-0.2,-1.25,0.31,3.89,3.89,1073
CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3\c5ccc(F)cc5-c5cc(C)sc53)c3ccc(F)cc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12,0.39,-1.3,0.12,3.07,3.07,1074
CCCCCCCCCCCCCCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc5c(s4)/C(=C4\c6ccccc6-c6cc(C)sc64)c4ccccc4-5)s3)N(CCCCCCCCCCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,-0.61,-2.46,0.29,0.91,0.91,1075
CCCCCCCC[Si]1(CCCCCCCC)c2cc(C)sc2C2SC(c3cc4c(s3)/C(=C3\c5ccc(F)cc5-c5cc(C)sc53)c3ccc(F)cc3-4)=CC21,-1.11,-1.59,-0.09,2.67,2.67,1076
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3cc5c(s3)/C(=C3\c6ccccc6-c6cc(C)sc63)c3ccccc3-5)sc2-4)cc1,-0.24,-1.05,-0.3,3.46,3.46,1077
CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3/c5ccccc5-c5cc(C)sc53)c3ccccc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12,-0.2,-1.15,-0.14,1.19,1.19,1078
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2nc3c(nc2C1=O)c1sc(-c2ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s2)cc1c1cc(C)sc13,0.48,-1.05,-0.36,6.13,6.13,1079
Cc1cc2sc(-c3sc(C4=C5C(=C(c6cc(CCC(C)CCCC(C)C)c(C)s6)S4(=O)=O)c4cccc6cccc5c46)cc3CCC(C)CCCC(C)C)cc2s1,0.3,-0.76,-0.45,3.79,3.79,1080
CCCCC(CC)COc1c2cc(-c3sc(C4=C5C(=C(c6cc(CCC(C)CCCC(C)C)c(C)s6)S4(=O)=O)c4cccc6cccc5c46)cc3CCC(C)CCCC(C)C)sc2c(OCC(CC)CCCC)c2cc(C)sc12,0.76,-0.61,-0.19,1.93,1.93,1081
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc(-c7ccc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)c7)c(-c7ccc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)c7)nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,0.3,0.51,-0.17,3.92,3.92,1082
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc7c8cc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)cc8c8cc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)cc8c7nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,0.3,0.17,-0.17,4.98,4.98,1083
CCCCCCCCc1c(C)sc2cc(-c3sc(-c4cc5sc(-c6cc7c(-c8sc(CC(CC)CCCC)c(F)c8F)c8sc(C)cc8c(-c8sc(CC(CC)CCCC)c(F)c8F)c7s6)c(CCCCCCCC)c5s4)c4c3C(=O)N(CC(CCCCCC)CCCCCCCC)C4=O)sc12,1.44,0.95,0.11,7.4,7.4,1084
CCCCCCCCc1c(C)sc2cc(-c3sc(-c4cc5sc(-c6cc7c(-c8ccc(CC(CC)CCCC)s8)c8sc(C)cc8c(-c8ccc(CC(CC)CCCC)s8)c7s6)c(CCCCCCCC)c5s4)c4c3C(=O)N(CC(CCCCCC)CCCCCCCC)C4=O)sc12,0.53,0.75,0,6.65,6.65,1085
CCCCCCc1cc(-c2c(F)c(F)c(-c3cc(CCCCCC)c(-c4cc5c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c6sc(C)cc6c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c5s4)s3)c3nsnc23)sc1C,0.57,0.36,-0.43,4.84,4.84,1086
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4cc5c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c6sc(C)cc6c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c5s4)s3)c3nsnc23)sc1C,-0.38,-0.76,-0.47,2.47,2.47,1087
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7ccc(C)s7)=C6C(=O)N5CC(CC)CCCC)s4)sc3c(-c3sc(CC(CC)CCCC)c(OC)c3OC)c3cc(C)sc23)c(OC)c1OC,-0.61,-1.88,-0.44,3.05,3.05,1088
CCCCCCCCCc1nc(-c2nc(CCCCCCCCC)c(-c3ccc(-c4cc5c(-c6cc(CCCCCCCC)c(CCCCCCCC)s6)c6sc(C)cc6c(-c6cc(CCCCCCCC)c(CCCCCCCC)s6)c5s4)s3)s2)sc1-c1ccc(C)s1,-1.74,0.85,-0.33,6.09,6.09,1089
CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2ccc(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c(F)c5F)s4)s3)c3nsnc23)sc1C,1.35,0.17,-0.56,5.59,5.59,1090
CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c(F)c5F)s4)s3)c3nsnc23)sc1C,2.3,0.26,-0.58,3.49,3.49,1091
CCCCC(CC)Cc1cc(-c2sc(-c3cc(CC(CC)CCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CC)CCCC)c2C3=O)sc1C,-0.15,1.53,-0.43,6.24,6.24,1092
CCCCC(CC)Cc1cc(-c2sc(-c3cc(CC(CC)CCCC)c(-c4cc(F)c(-c5sc(C)cc5F)s4)s3)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CC)CCCC)c2C3=O)sc1C,0.26,0.31,-0.33,8.68,8.68,1093
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C)s5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,-0.74,-1.93,-0.34,1.48,1.48,1094
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C)s5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1,-0.51,-1.83,-0.47,2.45,2.45,1095
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4sc(-c5cc6c7nonc7c7cc(-c8cc(CC(CC)CCCC)c(C)s8)sc7c6s5)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1,0.8,1.43,-0.49,1.32,1.32,1096
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4sc(-c5cc6c7nsnc7c7cc(-c8cc(CC(CC)CCCC)c(C)s8)sc7c6s5)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1,0.48,1.29,-0.41,4.41,4.41,1097
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4sc(-c5cc6c7n[se]nc7c7cc(-c8cc(CC(CC)CCCC)c(C)s8)sc7c6s5)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1,0.3,0.99,-0.45,5.29,5.29,1098
CCCCC(CC)COc1c(-c2sc(-c3cc4c(-c5ccc(SCC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(SCC(CC)CCCC)s5)c4s3)c(C#N)c2OCC(CC)CCCC)sc(C)c1C#N,1.21,0.51,-0.04,4.98,4.98,1099
CCCCCCCCCCOc1c(-c2sc(-c3cc4c(-c5ccc(SCC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(SCC(CC)CCCC)s5)c4s3)c(C#N)c2OCCCCCCCCCC)sc(C)c1C#N,0.94,0.26,0.38,4.93,4.93,1100
CCCCCCCCCCCCOc1c(-c2sc(-c3cc4c(-c5ccc(SCC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(SCC(CC)CCCC)s5)c4s3)c(C#N)c2OCCCCCCCCCCCC)sc(C)c1C#N,1.03,0.31,0.43,7.06,7.06,1101
CCCCC(CC)CC1(CC(CC)CCCC)c2ccccc2-c2ccc(-c3c4cc(-c5ccc(-c6ccc(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4ccc5c(c4)C(CC(CC)CCCC)(CC(CC)CCCC)c4ccccc4-5)c4cc(C)sc34)cc21,0.35,-0.03,-0.13,7.07,7.07,1102
CCCCC(CC)CC1(CC(CC)CCCC)c2ccccc2-c2ccc(-c3c4cc(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4ccc5c(c4)C(CC(CC)CCCC)(CC(CC)CCCC)c4ccccc4-5)c4cc(C)sc34)cc21,2.21,0.36,-0.2,7.15,7.15,1103
CCCCCCCCCCCCC(CCCCCCCCCC)COc1ccc(N(B(F)F)c2cc(C)cnc2-c2ncc(-c3cc(OC)c(-c4sc(C)cc4OC)s3)cc2N(B(F)F)c2ccc(OCC(CCCCCCCCCC)CCCCCCCCCCCC)cc2)cc1,0.57,-0.27,0.18,2.92,2.92,1104
CCCCCCCCCc1nc(-c2nc(CCCCCCCCC)c(-c3ccc(-c4cc5c(-c6cc(OCCCCCC)cc(OCCCCCC)c6)c6sc(C)cc6c(-c6cc(OCCCCCC)cc(OCCCCCC)c6)c5s4)s3)s2)sc1-c1ccc(C)s1,0.12,1.38,-0.22,7.9,7.9,1105
CCCCCCCCOc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4c(OCCCCCCCC)c(OCCCCCCCC)c(-c5ccc(C)s5)c5nonc45)s3)cc2)cc1,-0.83,0.95,-0.45,0.86,0.86,1106
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(CCCCCCCC)cc4)cc3)s2)c2nonc2c1-c1ccc(C)s1,-0.47,0.85,-0.5,2.22,2.22,1107
